x4,x3,x2,x1
3.7,24,412948.779,1.771004136
3.7,24,412989.941,1.77524557
3.7,24,413030.269,1.800157434
3.7,24,413071.25,1.774321544
3.7,24,413113.178,1.761990972
3.7,24,413152.295,1.789350585
3.7,24,413193.606,1.764456324
3.7,24,413234.422,1.78005441
3.7,24,413275.144,1.764750619
3.7,24,413316.647,1.767083009
3.7,24,413357.542,1.738001804
3.7,24,413396.875,1.797347824
3.7,24,413438.39,1.753958736
3.7,24,413479.155,1.771818494
3.7,24,413521.072,1.741407212
3.7,24,413560.064,1.793997408
3.7,24,413602.685,1.756724808
3.7,24,413641.813,1.810897516
3.7,24,413683.236,1.790102306
3.7,24,413725.353,1.775166735
3.7,24,413764.537,1.860866975
3.7,24,413806.021,1.826401447
3.7,24,413847.777,1.840602485
3.7,24,413887.363,1.854994311
3.7,24,413928.597,1.848554574
3.7,24,413969.444,1.863108935
3.7,24,414010.26,1.848872236
3.7,24,414051.678,1.862552561
3.7,24,414092.555,1.811704462
3.7,24,414133.446,1.862478321
3.7,24,414173.011,1.827525309
3.7,24,414214.528,1.854533897
3.7,24,414255.331,1.805262514
3.7,24,414296.07,1.849253622
3.7,24,414337.946,1.799970989
3.7,24,414378.303,1.830194686
3.7,24,414417.884,1.813625159
3.7,24,414460.254,1.788240132
3.7,24,414499.431,1.827650572
3.7,24,414540.687,1.764752067
3.7,24,414582.268,1.797382923
3.7,24,414621.782,1.79029897
3.7,24,414664.117,1.789551265
3.7,24,414703.127,1.786843155
3.7,24,414744.526,1.805843567
3.7,24,414785.332,1.779977944
3.7,24,414827.583,1.777873999
3.7,24,414867.697,1.768898912
3.7,24,414907.652,1.819272331
3.7,24,414948.812,1.779551306
3.7,24,414989.532,1.782287551
3.7,24,415030.21,1.786040572
3.7,24,415071.206,1.79839953
3.7,24,415113.235,1.767144751
3.7,24,415152.359,1.781201044
3.7,24,415194.771,1.779852639
3.7,24,415234.011,1.777636942
3.7,24,415275.248,1.783347639
3.7,24,415316.08,1.758063725
3.7,24,415356.769,1.784010601
3.7,24,415398.718,1.738993863
3.7,24,415437.875,1.768430743
3.7,24,415480.121,1.756519844
3.7,24,415519.224,1.778710996
3.7,24,415561.689,1.757783042
3.7,24,415601.872,1.751245735
3.7,24,415641.47,1.804072071
3.7,24,415682.734,1.763028057
3.7,24,415724.651,1.781119304
3.7,24,415763.667,1.796046071
3.7,24,415804.916,1.794302554
3.7,24,415846.661,1.752901272
3.7,24,415885.788,1.803055604
3.7,24,415928.14,1.750048417
3.7,24,415967.229,1.79841523
3.7,24,416009.708,1.743499275
3.7,24,416048.376,1.777858466
3.7,24,416089.869,1.76549085
3.7,24,416130.597,1.758301632
3.7,24,416171.297,1.765550944
3.7,24,416213.247,1.74741396
3.7,24,416252.224,1.779748098
3.7,24,416293.438,1.77489986
3.7,24,416335.3,1.744863138
3.7,24,416374.418,1.757274539
3.7,24,416415.653,1.771686022
3.7,24,416457.649,1.745682471
3.7,24,416496.594,1.768751091
3.7,24,416539.014,1.758503895
3.7,24,416579.194,1.762710616
3.7,24,416618.879,1.799641506
3.7,24,416660.15,1.773303889
3.7,24,416700.87,1.79689226
3.7,24,416742.157,1.76586876
3.7,24,416782.546,1.802020103
3.7,26,416823.513,1.760291921
3.7,26,416864.247,1.799426232
3.7,26,416904.957,1.777674168
3.7,26,416946.855,1.784866433
3.7,26,416985.872,1.780957842
3.7,26,417027.297,1.814090787
3.7,26,417069.19,1.757211887
3.7,26,417108.254,1.811315114
3.7,26,417149.582,1.762667386
3.7,26,417190.271,1.76199946
3.7,26,417230.99,1.798895028
3.7,26,417272.495,1.758733014
3.7,26,417313.245,1.777791348
3.7,26,417354.068,1.750538371
3.7,26,417393.659,1.81462128
3.7,26,417434.903,1.764251184
3.7,26,417476.761,1.766400581
3.7,26,417515.976,1.777001318
3.7,26,417558.414,1.781602532
3.7,26,417598.621,1.767449277
3.7,26,417638.115,1.804056077
3.7,26,417679.458,1.780615875
3.7,26,417721.36,1.800444799
3.7,26,417760.474,1.80453674
3.7,26,417802.832,1.808268221
3.7,26,417841.994,1.813092719
3.7,26,417883.22,1.834924765
3.7,26,417923.874,1.805258631
3.7,26,417965.569,1.779244093
3.7,26,418004.6,1.840446241
3.7,26,418045.821,1.818517062
3.7,26,418086.532,1.793305974
3.7,26,418127.288,1.808490265
3.7,26,418168,1.810968122
3.7,26,418209.901,1.786552183
3.7,26,418249.81,1.83500887
3.7,26,418289.741,1.791242109
3.7,26,418332.045,1.792877362
3.7,26,418371.158,1.830099868
3.7,26,418412.422,1.801649242
3.7,26,418453.169,1.800191439
3.7,26,418493.936,1.828417902
3.7,26,418534.657,1.783382425
3.7,26,418575.452,1.82599843
3.7,26,418617.447,1.767176863
3.7,26,418656.426,1.828991649
3.7,26,418698.926,1.774685318
3.7,26,418739.256,1.817865543
3.7,26,418779.108,1.802982556
3.7,26,418820.268,1.830769986
3.7,26,418861.099,1.781570886
3.7,26,418901.745,1.827979962
3.7,26,418942.454,1.780400344
3.7,26,418984.322,1.816371949
3.7,26,419023.334,1.80326724
3.7,26,419065.33,1.814020829
3.7,26,419104.829,1.782735064
3.7,26,419145.899,1.811695015
3.7,26,419186.554,1.773280547
3.7,26,419228.376,1.781911544
3.7,26,419267.382,1.818093337
3.7,26,419308.649,1.762964601
3.7,26,419350.219,1.800748227
3.7,26,419389.506,1.78959552
3.7,26,419430.61,1.809049551
3.7,26,419472.616,1.778988835
3.7,26,419511.653,1.839630165
3.7,26,419553.068,1.789817968
3.7,26,419595.036,1.828103124
3.7,26,419634.312,1.840085394
3.7,26,419676.821,1.855375787
3.7,26,419717.113,1.833986288
3.7,26,419756.665,1.871140438
3.7,26,419798.209,1.879964782
3.7,26,419839.15,1.840762463
3.7,26,419881.262,1.843412345
3.7,26,419920.492,1.849399682
3.7,26,419962.832,1.863619894
3.7,26,420002.33,1.881921743
3.7,26,420043.93,1.858640275
3.7,26,420162.684,1.762829353
3.7,26,420167.077,1.793159649
3.7,26,420209.183,1.81918828
3.7,26,420248.654,1.800523638
3.7,26,420290.215,1.797846948
3.7,26,420331.157,1.815463415
3.7,26,420372.262,1.778227083
3.7,26,420414.399,1.78577434
3.7,26,420454.949,1.806352609
3.7,26,420495.942,1.769330148
3.7,26,420535.864,1.819910957
3.7,26,420577.387,1.762891625
3.7,26,420618.597,1.78731425
3.7,26,420659.646,1.800890879
3.7,26,420702.118,1.755451937
3.7,26,420741.858,1.804874453
3.7,26,420783.031,1.770047602
3.7,26,420824.781,1.771935336
3.7,26,420864.903,1.775976817
3.7,26,420906.268,1.784145153
3.7,26,420947.247,1.783034735
3.7,26,420988.238,1.769607843
3.7,26,421029.44,1.764661526
3.7,26,421070.156,1.751772703
3.7,26,421112.296,1.75439103
3.7,26,421151.705,1.772343638
3.7,26,421194.299,1.744318045
3.7,26,421234.896,1.750992668
3.7,26,421274.714,1.774911495
3.7,26,421316.264,1.739009582
3.7,26,421357.171,1.76958199
3.7,26,421398.224,1.744147483
3.7,26,421439.103,1.777506351
3.7,26,421481.457,1.736305641
3.7,26,421520.832,1.834820656
3.7,26,421562.527,1.790573242
3.7,26,421603.679,1.822690036
3.7,26,421646.015,1.772948132
3.7,26,421685.44,1.85088109
3.7,26,421727.056,1.820999367
3.7,26,421769.063,1.825013226
3.7,26,421808.94,1.819162795
3.7,26,421851.639,1.806792326
3.7,26,421891.128,1.809313568
3.7,26,421933.991,1.799679295
3.7,26,421974.587,1.788757382
3.7,26,422014.561,1.810882171
3.7,26,422135.623,1.787735166
3.7,26,422138.047,1.792053078
3.7,26,422180.814,1.765881479
3.7,26,422221.285,1.778337961
3.7,26,422261.286,1.795001605
3.7,26,422302.77,1.761865295
3.7,26,422343.856,1.774300397
3.7,26,422385.759,1.755638554
3.7,26,422425.52,1.792863831
3.7,26,422466.954,1.759888865
3.7,26,422508.008,1.760373267
3.7,26,422549.091,1.749263399
3.7,26,422591.339,1.755480405
3.7,26,422630.808,1.750567845
3.7,26,422672.729,1.758830517
3.7,26,422715.101,1.704386887
3.7,26,422754.381,1.772316356
3.7,26,422796.058,1.711701196
3.7,26,422838.197,1.747402021
3.7,26,422878.542,1.71500061
3.7,26,422918.799,1.773348772
3.7,26,422960.146,1.72727051
3.7,26,423001.15,1.754353871
3.7,26,423042.155,1.727133031
3.7,26,423083.195,1.745678832
3.7,26,423124.098,1.728107224
3.7,26,423165.13,1.732778808
3.7,26,423206.023,1.742679204
3.7,26,423247.138,1.739715344
3.7,26,423289.27,1.725234857
3.7,26,423328.544,1.753660168
3.7,26,423370.038,1.744484038
3.7,26,423411.595,1.750763192
3.7,26,423453.31,1.761549208
3.7,26,423492.908,1.794941461
3.7,26,423535.482,1.754771864
3.7,26,423575.342,1.803672386
3.7,26,423616.854,1.808396779
3.7,26,423659.131,1.770060138
3.7,26,423698.558,1.834444444
3.7,26,423740.216,1.796439516
3.7,26,423782.493,1.768123233
3.7,26,423823.016,1.772231687
3.7,26,423862.979,1.819910597
3.7,26,423904.489,1.771079053
3.7,26,423945.633,1.803528839
3.7,26,423986.787,1.783567573
3.7,26,424027.822,1.790631999
3.7,26,424068.713,1.760932162
3.7,26,424109.873,1.784291766
3.7,26,424150.869,1.759486267
3.7,26,424191.816,1.781082268
3.7,26,424234.002,1.730854233
3.7,26,424273.26,1.781136189
3.7,26,424314.828,1.752133834
3.7,26,424356.166,1.763097839
3.7,26,424397.694,1.744251275
3.7,26,424437.87,1.790355056
3.7,26,424478.331,1.752272559
3.7,26,424519.665,1.779417864
3.7,26,424560.737,1.743766604
3.7,26,424601.722,1.764632719
3.7,26,424644.16,1.73374991
3.7,26,424683.552,1.775920393
3.7,26,424726.191,1.732260776
3.7,26,424765.508,1.779914371
3.7,26,424806.959,1.737963867
3.7,26,424847.863,1.756326949
3.7,26,424888.778,1.747221069
3.7,26,424930.84,1.740542753
3.7,26,424970.031,1.74741833
3.7,26,425012.681,1.731301606
3.7,26,425051.848,1.756803735
3.7,26,425093.322,1.729250171
3.7,26,425135.399,1.730319226
3.7,26,425174.611,1.753933588
3.7,26,425216.112,1.745853384
3.7,26,425258.311,1.713080676
3.7,26,425297.409,1.772107577
3.7,26,425340.053,1.705883769
3.7,26,425380.605,1.766156172
3.7,26,425420.427,1.77581552
3.7,26,425462.062,1.752868663
3.7,26,425503.094,1.789757084
3.7,26,425544.799,1.764000966
3.7,26,425585.005,1.809232958
3.7,26,425627.525,1.775275779
3.7,26,425666.932,1.814453366
3.7,26,425708.52,1.806749288
3.7,26,425749.822,1.77506433
3.7,26,425790.585,1.794497473
3.7,26,425831.768,1.797030546
3.7,26,425873.663,1.784473412
3.7,26,425913.621,1.824257912
3.7,26,425955.096,1.800515803
3.7,26,425996.17,1.796072324
3.7,26,426037.198,1.811390154
3.7,26,426078.391,1.819550152
3.7,26,426120.446,1.768288288
3.7,26,426160.913,1.789154129
3.7,26,426200.845,1.793064213
3.7,26,426242.316,1.772573129
3.7,26,426283.881,1.757307888
3.7,26,426324.12,1.76882288
3.7,26,426366.563,1.73847373
3.7,26,426406.874,1.777929788
3.7,26,426446.806,1.767892066
3.7,26,426489.533,1.751698965
3.7,26,426528.946,1.762252114
3.7,26,426570.644,1.780163922
3.7,26,426611.953,1.740712882
3.7,26,426652.824,1.779594522
3.7,26,426695.05,1.723935213
3.7,26,426734.457,1.781045348
3.7,26,426775.982,1.739739715
3.7,26,426816.984,1.77734975
3.7,26,426859.142,1.713654377
3.7,26,426898.56,1.784953149
3.7,26,426939.903,1.741679292
3.7,26,426981.005,1.753047591
3.7,26,427021.957,1.740203016
3.7,26,427062.875,1.753027935
3.7,26,427103.829,1.75446265
3.7,26,427145.942,1.737414311
3.7,26,427185.356,1.750414491
3.7,26,427228.014,1.733756248
3.7,26,427267.315,1.760933089
3.7,26,427308.864,1.741592489
3.7,26,427349.963,1.781997564
3.7,26,427391.147,1.759429947
3.7,26,427432.272,1.779496158
3.7,26,427473.414,1.763474582
3.7,26,427514.625,1.787108996
3.7,26,427555.751,1.816292804
3.7,26,427598.083,1.788808578
3.7,26,427638.157,1.823040031
3.7,26,427678.833,1.797738755
3.7,26,427720.237,1.771771918
3.7,26,427761.418,1.803281079
3.7,26,427802.489,1.794040379
3.7,26,427843.6,1.801279556
3.7,26,427886.029,1.782659651
3.7,26,427925.488,1.779281945
3.7,26,427968.339,1.788827457
3.7,26,428007.602,1.798511154
3.7,26,428049.406,1.793265961
3.7,26,428090.524,1.752874262
3.7,26,428131.543,1.789863187
3.7,26,428172.685,1.762807103
3.7,26,428213.731,1.779711768
3.7,26,428256.003,1.734837225
3.7,26,428295.399,1.7858784
3.7,26,428338.196,1.716337049
3.7,26,428378.713,1.775397424
3.7,26,428418.668,1.740716033
3.7,26,428460.264,1.775494802
3.7,26,428502.629,1.715845686
3.7,26,428542.048,1.786814435
3.7,26,428583.961,1.738503309
3.7,26,428626.151,1.730408124
3.7,26,428665.748,1.749458181
3.7,26,428708.388,1.741366078
3.7,26,428747.861,1.748111764
3.7,26,428790.62,1.744096282
3.7,26,428830.017,1.75419919
3.7,26,428871.739,1.758484053
3.7,26,428912.907,1.713108778
3.7,26,428953.981,1.743705758
3.7,26,428996.134,1.703887689
3.7,26,429035.566,1.759049243
3.7,26,429077.233,1.721815484
3.7,26,429119.472,1.699072187
3.7,26,429158.847,1.747979935
3.7,26,429200.504,1.739647706
3.7,26,429242.682,1.700626245
3.7,26,429281.937,1.751659073
3.7,26,429324.75,1.704959332
3.7,26,429365.282,1.741014902
3.7,26,429405.052,1.751486031
3.7,26,429447.734,1.742063397
3.7,26,429487.169,1.768477535
3.7,26,429529.996,1.744786423
3.7,26,429569.146,1.782046198
3.7,26,429610.734,1.761929144
3.7,26,429652.612,1.758073463
3.7,26,429692.362,1.797539812
3.7,26,429734.912,1.732399443
3.7,26,429774.322,1.797111485
3.7,26,429815.912,1.753190764
3.7,26,429858.106,1.754512289
3.7,26,429897.4,1.790475483
3.7,26,429939.005,1.768884016
3.7,26,429979.971,1.766358559
3.7,26,430020.76,1.778552213
3.7,26,430063.09,1.758503973
3.7,26,430103.507,1.768660357
3.7,26,430143.473,1.797586667
3.7,26,430185.031,1.77738249
3.7,26,430226.094,1.790601934
3.7,26,430268.094,1.762748165
3.7,26,430307.787,1.802681851
3.7,26,430350.285,1.776722604
3.7,26,430390.939,1.766360826
3.7,26,430430.74,1.807618058
3.7,26,430473.568,1.766127872
3.7,26,430513,1.802198345
3.7,26,430554.789,1.785287546
3.7,26,430597.126,1.75931952
3.7,26,430636.559,1.799037869
3.7,26,430679.359,1.769046536
3.7,26,430718.674,1.809429624
3.7,26,430760.365,1.780636689
3.7,26,430801.509,1.795079975
3.7,26,430843.776,1.768095455
3.7,26,430884.336,1.786701377
3.7,26,430924.344,1.768412479
3.7,26,430965.954,1.769475938
3.7,26,431007.757,1.748022762
3.7,26,431047.803,1.789562868
3.7,26,431089.222,1.767628088
3.7,26,431131.635,1.740009572
3.7,26,431171.157,1.777933856
3.7,26,431214.009,1.743198947
3.7,26,431253.286,1.780812775
3.7,26,431295.056,1.763213531
3.7,26,431336.175,1.757663417
3.7,26,431377.266,1.772170064
3.7,26,431419.531,1.749586599
3.7,26,431459.016,1.812859293
3.7,26,431501.751,1.76114894
3.7,26,431541.214,1.819241119
3.7,26,431582.875,1.791513678
3.7,26,431625.128,1.799884964
3.7,26,431664.536,1.81392477
3.7,26,431706.153,1.817394267
3.7,26,431747.856,1.797242478
3.7,26,431787.924,1.838115358
3.7,26,431829.301,1.79169508
3.7,26,431871.559,1.81705036
3.7,26,431910.935,1.803138903
3.7,26,431953.399,1.819849754
3.7,26,431992.883,1.805831726
3.7,26,432034.487,1.822390531
3.7,26,432075.591,1.801572427
3.7,26,432116.684,1.818551331
3.7,26,432158.896,1.781362437
3.7,26,432198.374,1.830732767
3.7,26,432240.775,1.78935581
3.7,26,432280.652,1.815188503
3.7,26,432322.093,1.801972243
3.7,26,432363.223,1.810891041
3.7,26,432404.334,1.797104975
3.7,26,432445.484,1.802343959
3.7,26,432486.683,1.804970483
3.7,26,432528.018,1.799461805
3.7,26,432570.513,1.807038053
3.7,26,432609.744,1.793509669
3.7,26,432651.445,1.814555531
3.7,26,432693.371,1.78083939
3.7,26,432733.147,1.824388202
3.7,26,432775.758,1.767962959
3.7,26,432815.123,1.82761349
3.7,26,432856.603,1.758836875
3.7,26,432898.559,1.774383192
3.7,26,432938.267,1.758920865
3.7,26,432980.861,1.766781143
3.7,26,433021.265,1.754118365
3.7,26,433061.256,1.797869448
3.7,26,433103.995,1.724934005
3.7,26,433143.334,1.80157827
3.7,26,433184.788,1.754941676
3.7,26,433225.874,1.786567237
3.7,26,433268.041,1.754540213
3.7,26,433308.458,1.7978726
3.7,26,433348.802,1.779633501
3.7,26,433390.052,1.809952653
3.7,26,433431.054,1.803113106
3.7,26,433472.068,1.814534813
3.7,26,433514.161,1.79534962
3.7,26,433553.772,1.843297392
3.7,26,433594.91,1.829886183
3.7,26,433636.618,1.814865028
3.7,26,433676.815,1.847404351
3.7,26,433718.034,1.852593822
3.7,26,433758.965,1.844570843
3.7,26,433799.818,1.825155849
3.7,26,433840.803,1.85644858
3.7,26,433881.664,1.843137255
3.7,26,433923.514,1.827332222
3.7,26,433962.758,1.842236025
3.7,26,434005.35,1.817461082
3.7,26,434045.616,1.821965431
3.7,26,434085.379,1.843790363
3.7,26,434126.648,1.813621214
3.7,26,434167.554,1.814512971
3.7,26,434208.415,1.817362998
3.7,26,434249.283,1.809573921
3.7,26,434291.207,1.812797181
3.7,26,434330.326,1.819719852
3.7,26,434372.833,1.806453949
3.7,26,434412.161,1.825549655
3.7,26,434453.518,1.813168261
3.7,26,434494.688,1.806064743
3.7,26,434535.65,1.813883128
3.7,26,434577.669,1.767888517
3.7,26,434616.808,1.845643751
3.7,26,434659.332,1.782214506
3.7,26,434698.494,1.82324726
3.7,26,434741.077,1.780051089
3.7,26,434781.279,1.814169485
3.7,26,434820.925,1.796750193
3.7,26,434862.324,1.792519839
3.7,26,434904.26,1.757237017
3.7,26,434943.377,1.787758149
3.7,26,434984.673,1.770634103
3.7,26,435026.656,1.768577085
3.7,26,435065.807,1.793314431
3.7,26,435107.99,1.775782254
3.7,26,435147.457,1.776405219
3.7,26,435189.825,1.756520479
3.7,26,435229.15,1.806080913
3.7,26,435270.538,1.774352953
3.7,26,435311.462,1.79043102
3.7,26,435352.366,1.798386505
3.7,26,435394.329,1.831155052
3.7,26,435433.493,1.831295661
3.7,26,435474.902,1.840091027
3.7,26,435517.047,1.820131417
3.7,26,435556.04,1.844207226
3.7,26,435597.535,1.822139608
3.7,26,435639.424,1.829563286
3.7,26,435678.686,1.82969107
3.7,26,435721.251,1.851806329
3.7,26,435761.648,1.826243215
3.7,26,435801.406,1.882436155
3.7,26,435842.886,1.821747098
3.7,26,435883.397,1.863536984
3.7,26,435924.644,1.822069874
3.7,26,435965.136,1.842036778
3.7,26,436006.084,1.820385378
3.7,26,436046.845,1.832459193
3.7,26,436087.675,1.802797922
3.7,26,436129.693,1.81524099
3.7,26,436168.737,1.831022379
3.7,26,436210.082,1.817136835
3.7,26,436252.017,1.811004034
3.7,26,436291.12,1.847019291
3.7,26,436332.499,1.802577421
3.7,26,436374.105,1.836830233
3.7,26,436413.917,1.800587887
3.7,26,436456.486,1.822779635
3.7,26,436496.752,1.805601076
3.7,26,436536.657,1.846542626
3.7,26,436577.949,1.809088017
3.7,26,436618.778,1.815199295
3.7,26,436660.611,1.797844057
3.7,26,436699.981,1.84311196
3.7,26,436741.241,1.81372501
3.7,26,436782.888,1.79118082
3.7,26,436822.4,1.811683321
3.7,26,436864.509,1.748849377
3.7,26,436903.821,1.815031201
3.7,26,436945.094,1.797999363
3.7,26,436987.075,1.765130483
3.7,26,437026.123,1.81565971
3.7,26,437068.632,1.772317871
3.7,26,437107.625,1.79808579
3.7,26,437149.238,1.782788288
3.7,26,437189.862,1.785358554
3.7,26,437230.875,1.810545108
3.7,26,437273.001,1.785088564
3.7,26,437312.105,1.841635817
3.7,26,437353.635,1.816731413
3.7,26,437395.612,1.863226646
3.7,26,437434.968,1.851301115
3.7,26,437476.354,1.90145459
3.7,26,437518.405,1.861984247
3.7,26,437557.646,1.902032308
3.7,26,437599.077,1.850308038
3.7,26,437639.906,1.875850257
3.7,26,437680.849,1.850744444
3.7,26,437721.768,1.87123897
3.7,26,437762.593,1.848883016
3.7,26,437804.62,1.838021549
3.7,26,437843.499,1.888833462
3.7,26,437886.12,1.86220292
3.7,26,437926.557,1.842804049
3.7,26,437966.115,1.861642575
3.7,26,438008.546,1.839510946
3.7,26,438047.698,1.837998557
3.7,26,438089.027,1.837749075
3.7,26,438130.919,1.807341001
3.7,26,438170.104,1.853529324
3.7,26,438211.394,1.811033468
3.7,26,438253.395,1.828305257
3.7,26,438292.535,1.828910389
3.7,26,438334.953,1.832088741
3.7,26,438374.329,1.8150031
3.7,26,438415.852,1.840280321
3.7,26,438457.072,1.802243527
3.7,26,438497.234,1.847042309
3.7,26,438539.549,1.785075993
3.7,26,438578.534,1.850723231
3.7,26,438620.913,1.806249547
3.7,26,438660.238,1.816333118
3.7,26,438701.534,1.84000588
3.7,26,438743.434,1.78069582
3.7,26,438782.496,1.823595338
3.7,26,438823.859,1.771455887
3.7,26,438865.671,1.792830709
3.7,26,438905.876,1.766027451
3.7,26,438945.617,1.824500758
3.7,26,438987.13,1.768615655
3.7,26,439027.716,1.803485518
3.7,26,439069.691,1.755713388
3.7,26,439108.845,1.832039801
3.7,26,439150.295,1.79282498
3.7,26,439191.193,1.834568626
3.7,26,439232.154,1.807336087
3.7,26,439274.175,1.828283072
3.7,26,439313.489,1.852071299
3.7,26,439355.437,1.882120234
3.7,26,439395.708,1.869938077
3.7,26,439436.927,1.878248774
3.7,26,439477.921,1.864664406
3.7,26,439518.915,1.874935955
3.7,26,439559.832,1.852085165
3.7,26,439601.581,1.850640561
3.7,26,439642.509,1.869996354
3.7,26,439682.446,1.872764991
3.7,26,439723.919,1.873927248
3.7,26,439764.883,1.881849232
3.7,26,439806.693,1.83464871
3.7,26,439846.078,1.871928998
3.7,26,439888.587,1.830124575
3.7,26,439927.824,1.872272829
3.7,26,439969.219,1.849913167
3.7,26,440011.26,1.797464999
3.7,26,440050.478,1.861799315
3.7,26,440093.044,1.806043519
3.7,26,440133.3,1.8514129
3.7,26,440173.113,1.822776013
3.7,26,440214.457,1.858513659
3.7,26,440255.358,1.839424629
3.7,26,440296.362,1.82851699
3.7,26,440338.088,1.841075617
3.7,26,440379.529,1.818289413
3.7,26,440420.309,1.850989749
3.7,26,440459.91,1.851537488
3.7,26,440501.351,1.819735041
3.7,26,440542.163,1.850188458
3.7,26,440582.955,1.811840204
3.7,26,440624.854,1.844193798
3.7,26,440664.167,1.812555853
3.7,26,440705.41,1.834546658
3.7,26,440746.183,1.78607685
3.7,26,440786.98,1.821888254
3.7,26,440827.736,1.786073435
3.7,26,440869.73,1.786095353
3.7,26,440908.771,1.809927029
3.7,26,440951.346,1.788171991
3.7,26,440990.468,1.806307987
3.7,26,441031.809,1.806767783
3.7,26,441072.66,1.810569882
3.7,26,441114.807,1.80144952
3.7,26,441153.918,1.840875767
3.7,26,441195.351,1.85510898
3.7,26,441236.23,1.831037941
3.7,26,441277.189,1.855397248
3.7,26,441318.062,1.880898821
3.7,26,441360.216,1.843450018
3.7,26,441400.321,1.876023736
3.7,26,441440.383,1.895760636
3.7,26,441482.772,1.871997106
3.7,26,441521.986,1.875468793
3.7,26,441563.379,1.892260259
3.7,26,441604.238,1.86326146
3.7,26,441645.099,1.889242365
3.7,26,441686.668,1.843090653
3.7,26,441726.556,1.868035335
3.7,26,441767.441,1.856834091
3.7,26,441808.412,1.863252466
3.7,26,441850.347,1.847739506
3.7,26,441890.654,1.854963141
3.7,26,441930.297,1.848601712
3.7,26,441971.637,1.851503345
3.7,26,442012.521,1.856188028
3.7,26,442053.245,1.836087681
3.7,26,442095.325,1.81597666
3.7,26,442134.304,1.87656935
3.7,26,442175.725,1.828646318
3.7,26,442216.674,1.850913449
3.7,26,442257.339,1.82680468
3.7,26,442299.349,1.822879208
3.7,26,442338.805,1.84119119
3.7,26,442380.104,1.834630065
3.7,26,442420.956,1.797411051
3.7,26,442461.773,1.837047013
3.7,26,442503.738,1.804879226
3.7,26,442542.709,1.836814036
3.7,26,442584.229,1.833341488
3.7,26,442625.135,1.825384013
3.7,26,442666.065,1.820395589
3.7,26,442706.838,1.799211538
3.7,26,442747.74,1.790427953
3.7,26,442788.428,1.806905684
3.7,26,442829.303,1.802954217
3.7,26,442870.526,1.790291925
3.7,26,442911.876,1.778125607
3.7,26,442951.198,1.819249235
3.7,26,442992.444,1.802271668
3.7,26,443033.239,1.809917355
3.7,26,443074.043,1.788542152
3.7,26,443115.977,1.791966572
3.7,26,443155.022,1.829322372
3.7,26,443196.267,1.802538233
3.7,26,443238.292,1.767613115
3.7,26,443277.355,1.823519159
3.7,26,443318.683,1.796165539
3.7,26,443359.441,1.8337217
3.7,26,443400.183,1.800873448
3.7,26,443442.142,1.819495108
3.7,26,443481.21,1.836072923
3.7,26,443522.537,1.799176107
3.7,26,443563.823,1.819446475
3.7,26,443605.002,1.783675355
3.7,26,443645.405,1.820404556
3.7,26,443685.107,1.798989597
3.7,26,443726.084,1.812390732
3.7,26,443766.954,1.784606322
3.7,26,443807.739,1.803217974
3.7,26,443849.609,1.766991465
3.7,26,443889.852,1.781627245
3.7,26,443929.569,1.799761206
3.7,26,443972.008,1.760520848
3.7,26,444011.158,1.805487835
3.7,26,444052.523,1.783983734
3.7,26,444093.331,1.794325198
3.7,26,444134.162,1.768433688
3.7,26,444176.043,1.78807867
3.7,26,444215.347,1.79578409
3.7,26,444256.758,1.791266055
3.7,26,444297.856,1.77378745
3.7,26,444340.097,1.787247323
3.7,26,444380.334,1.772316191
3.7,26,444419.984,1.811266836
3.7,26,444461.386,1.765084572
3.7,26,444502.265,1.799246502
3.7,26,444543.237,1.766709009
3.7,26,444584.171,1.795577276
3.7,26,444626.11,1.729495744
3.7,26,444665.405,1.788204352
3.7,26,444707.91,1.73623433
3.7,26,444747.112,1.770222277
3.7,26,444788.484,1.752888193
3.7,26,444829.379,1.758090951
3.7,26,444870.35,1.744043401
3.7,26,444912.214,1.753729902
3.7,26,444951.684,1.759477059
3.7,26,444994.189,1.742406359
3.7,26,445033.339,1.781725132
3.7,26,445076.005,1.75146234
3.7,26,445115.112,1.792206178
3.7,26,445156.51,1.776178939
3.7,26,445197.448,1.819755501
3.7,26,445239.127,1.790689229
3.7,26,445278.836,1.822671905
3.7,26,445320.124,1.832754658
3.7,26,445362.259,1.795259865
3.7,26,445401.382,1.845930305
3.7,26,445442.843,1.818312958
3.7,26,445483.737,1.802239992
3.7,26,445524.54,1.830559091
3.7,26,445566.668,1.779551639
3.7,26,445605.743,1.837882856
3.7,26,445648.396,1.77693475
3.7,26,445687.198,1.819379632
3.7,26,445729.766,1.806063534
3.7,26,445770.282,1.792031074
3.7,26,445809.989,1.821851493
3.7,26,445851.446,1.804958556
3.7,26,445892.372,1.798846361
3.7,26,445933.198,1.794812821
3.7,26,445975.328,1.792094938
3.7,26,446015.406,1.807429946
3.7,26,446055.459,1.80862547
3.7,26,446098.015,1.772545621
3.7,26,446137.181,1.835170838
3.7,26,446178.661,1.778904665
3.7,26,446219.67,1.812420662
3.7,26,446260.755,1.77582214
3.7,26,446302.899,1.790754667
3.7,26,446342.074,1.793150481
3.7,26,446384.638,1.79005924
3.7,26,446423.778,1.789276219
3.7,26,446466.044,1.788560645
3.7,26,446506.663,1.772870431
3.7,26,446546.297,1.826815087
3.7,26,446587.613,1.763280408
3.7,26,446628.488,1.788777908
3.7,26,446669.267,1.761155627
